item_id,title,genres,tmdbId
483,Much Ado About Nothing (1993),"['Comedy', 'Romance']",11971
484,Mr. Jones (1993),"['Drama', 'Romance']",2625
485,Mr. Wonderful (1993),"['Comedy', 'Romance']",31911
486,Mrs. Doubtfire (1993),['Comedy'],788
487,Naked (1993),['Drama'],21450
488,"Next Karate Kid, The (1994)","['Action', ""Children's""]",11231
489,"New Age, The (1994)",['Drama'],41588
490,No Escape (1994),"['Action', 'Sci-Fi']",10447
491,North (1994),['Comedy'],31586
492,Orlando (1993),['Drama'],9300
493,"Perfect World, A (1993)","['Action', 'Drama']",9559
494,Philadelphia (1993),['Drama'],9800
495,"Piano, The (1993)","['Drama', 'Romance']",713
496,Poetic Justice (1993),['Drama'],8291
497,"Program, The (1993)","['Action', 'Drama']",18133
498,Robert A. Heinlein's The Puppet Masters (1994),"['Horror', 'Sci-Fi']",25557
499,Radioland Murders (1994),"['Comedy', 'Mystery', 'Romance']",22588
500,"Ref, The (1994)",['Comedy'],10872
501,"Remains of the Day, The (1993)",['Drama'],1245
502,Renaissance Man (1994),"['Comedy', 'Drama', 'War']",11858
503,Rising Sun (1993),"['Action', 'Drama', 'Mystery']",7007
504,"Road to Wellville, The (1994)",['Comedy'],10467
505,Robocop 3 (1993),"['Sci-Fi', 'Thriller']",5550
506,Robin Hood: Men in Tights (1993),['Comedy'],8005
507,Romeo Is Bleeding (1993),"['Crime', 'Thriller']",2088
508,Romper Stomper (1992),"['Action', 'Drama']",10412
509,Ruby in Paradise (1993),['Drama'],47889
510,Rudy (1993),['Drama'],14534
511,"Saint of Fort Washington, The (1993)",['Drama'],56583
512,"Savage Nights (Nuits fauves, Les) (1992)",['Drama'],41878
513,Schindler's List (1993),"['Drama', 'War']",424
514,"Scout, The (1994)",['Drama'],35233
515,Searching for Bobby Fischer (1993),['Drama'],14291
516,Second Best (1994),['Drama'],103413
517,"Secret Garden, The (1993)","[""Children's"", 'Drama']",11236
518,Serial Mom (1994),"['Comedy', 'Crime', 'Horror']",11592
519,"Shadow, The (1994)",['Action'],8850
520,Shadowlands (1993),"['Drama', 'Romance']",10445
521,Short Cuts (1993),['Drama'],695
522,"Simple Twist of Fate, A (1994)",['Drama'],43535
523,Sirens (1994),"['Comedy', 'Drama']",12519
524,Six Degrees of Separation (1993),['Drama'],23210
525,Sleepless in Seattle (1993),"['Comedy', 'Romance']",858
526,Sliver (1993),['Thriller'],867
527,Blade Runner (1982),"['Film-Noir', 'Sci-Fi']",78
528,Son in Law (1993),['Comedy'],13203
529,So I Married an Axe Murderer (1993),"['Comedy', 'Romance', 'Thriller']",10442
530,Striking Distance (1993),['Action'],11074
531,Harlem (1993),['Drama'],33367
532,Super Mario Bros. (1993),"['Action', 'Adventure', ""Children's"", 'Sci-Fi']",9607
533,Surviving the Game (1994),"['Action', 'Adventure', 'Thriller']",17585
534,Terminal Velocity (1994),['Action'],9057
535,Thirty-Two Short Films About Glenn Gould (1993),['Documentary'],20967
536,Threesome (1994),"['Comedy', 'Romance']",10635
537,"Nightmare Before Christmas, The (1993)","[""Children's"", 'Comedy', 'Musical']",9479
538,"Three Musketeers, The (1993)","['Action', 'Adventure', 'Comedy']",10057
539,Tombstone (1993),['Western'],11969
540,Trial by Jury (1994),['Thriller'],41590
541,True Romance (1993),"['Action', 'Crime', 'Romance']",319
542,"War Room, The (1993)",['Documentary'],26408
543,Mamma Roma (1962),['Drama'],
544,"Pagemaster, The (1994)","['Action', 'Adventure', 'Animation', ""Children's"", 'Fantasy']",15139
545,"Paris, France (1993)",['Comedy'],161158
546,"Beans of Egypt, Maine, The (1994)",['Drama'],218473
547,Killer (Bulletproof Heart) (1994),['Thriller'],85247
548,Welcome to the Dollhouse (1995),"['Comedy', 'Drama']",11446
549,Germinal (1993),['Drama'],51980
550,Chasers (1994),['Comedy'],24405
551,Cronos (1992),['Horror'],11655
552,Naked in New York (1994),"['Comedy', 'Romance']",11800
553,Kika (1993),['Drama'],8223
554,Bhaji on the Beach (1993),"['Comedy', 'Drama']",14587
555,Little Big League (1994),"[""Children's"", 'Comedy']",31504
556,"Slingshot, The (Kådisbellan ) (1993)","['Comedy', 'Drama']",41653
557,"Wedding Gift, The (1994)",['Drama'],53185
558,Foreign Student (1994),['Drama'],95743
559,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",['Drama'],23637
560,Spanking the Monkey (1994),"['Comedy', 'Drama']",17600
561,"Little Rascals, The (1994)","[""Children's"", 'Comedy']",10897
562,Fausto (1993),['Comedy'],349394
563,Andre (1994),"['Adventure', ""Children's""]",21352
564,"Hour of the Pig, The (1993)","['Drama', 'Mystery']",
565,"Scorta, La (1993)",['Thriller'],68806
566,Princess Caraboo (1994),['Drama'],37345
567,"Celluloid Closet, The (1995)",['Documentary'],32562
568,Metisse (Café au Lait) (1993),['Comedy'],47507
569,Dear Diary (Caro Diario) (1994),"['Comedy', 'Drama']",25403
570,I Don't Want to Talk About It (De eso no se habla) (1993),['Drama'],124304
571,"Brady Bunch Movie, The (1995)",['Comedy'],9066
572,Home Alone (1990),"[""Children's"", 'Comedy']",771
573,Ghost (1990),"['Comedy', 'Romance', 'Thriller']",251
574,Aladdin (1992),"['Animation', ""Children's"", 'Comedy', 'Musical']",812
575,Terminator 2: Judgment Day (1991),"['Action', 'Sci-Fi', 'Thriller']",280
576,Dances with Wolves (1990),"['Adventure', 'Drama', 'Western']",581
577,Tough and Deadly (1995),"['Action', 'Drama', 'Thriller']",80350
578,Batman (1989),"['Action', 'Adventure', 'Crime', 'Drama']",268
579,"Silence of the Lambs, The (1991)","['Drama', 'Thriller']",274
580,Snow White and the Seven Dwarfs (1937),"['Animation', ""Children's"", 'Musical']",408
581,Beauty and the Beast (1991),"['Animation', ""Children's"", 'Musical']",10020
582,Pinocchio (1940),"['Animation', ""Children's""]",10895
583,Pretty Woman (1990),"['Comedy', 'Romance']",114
584,Window to Paris (1994),['Comedy'],41043
585,"Wild Bunch, The (1969)",['Western'],576
586,Love and a .45 (1994),['Thriller'],15477
587,"Wooden Man's Bride, The (Wu Kui) (1994)",['Drama'],59146
588,"Great Day in Harlem, A (1994)",['Documentary'],124472
589,"Bye Bye, Love (1995)",['Comedy'],30528
590,One Fine Day (1996),"['Drama', 'Romance']",7300
591,Candyman: Farewell to the Flesh (1995),['Horror'],10824
592,Century (1993),['Drama'],261246
593,Fargo (1996),"['Crime', 'Drama', 'Thriller']",275
594,Homeward Bound II: Lost in San Francisco (1996),"['Adventure', ""Children's""]",25059
595,Heavy Metal (1981),"['Action', 'Adventure', 'Animation', 'Horror', 'Sci-Fi']",11827
596,Hellraiser: Bloodline (1996),"['Action', 'Horror', 'Sci-Fi']",8766
597,"Pallbearer, The (1996)",['Comedy'],23570
598,Jane Eyre (1996),"['Drama', 'Romance']",47333
599,Loaded (1994),"['Drama', 'Thriller']",54850
600,Bread and Chocolate (Pane e cioccolata) (1973),['Drama'],51242
601,"Aristocats, The (1970)","['Animation', ""Children's""]",10112
602,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",['Drama'],4307
603,Two Much (1996),"['Comedy', 'Romance']",46029
604,Ed (1996),['Comedy'],32308
605,My Favorite Season (1993),['Drama'],52873
606,"Modern Affair, A (1995)",['Romance'],123505
607,Condition Red (1995),"['Action', 'Drama', 'Thriller']",340210
608,"Thin Line Between Love and Hate, A (1996)",['Comedy'],28121
609,"Last Supper, The (1995)","['Drama', 'Thriller']",12520
610,Primal Fear (1996),"['Drama', 'Thriller']",1592
611,Carried Away (1996),"['Drama', 'Romance']",36447
612,All Dogs Go to Heaven 2 (1996),"['Animation', ""Children's"", 'Musical']",19042
613,Land and Freedom (Tierra y libertad) (1995),['War'],38884
614,Denise Calls Up (1995),['Comedy'],47449
615,Theodore Rex (1995),['Comedy'],36259
616,"Family Thing, A (1996)","['Comedy', 'Drama']",41852
617,Sgt. Bilko (1996),['Comedy'],9099
618,Jack and Sarah (1995),['Romance'],2021
619,Girl 6 (1996),['Comedy'],61752
620,Diabolique (1996),"['Drama', 'Thriller']",10988
621,"Little Indian, Big City (Un indien dans la ville) (1994)",['Comedy'],11479
622,Roula (1995),['Drama'],398959
623,Peanuts - Die Bank zahlt alles (1996),['Comedy'],287305
624,Happy Weekend (1996),['Comedy'],339428
625,Nelly & Monsieur Arnaud (1995),['Drama'],12652
626,Courage Under Fire (1996),"['Drama', 'War']",10684
627,Mission: Impossible (1996),"['Action', 'Adventure', 'Mystery']",954
628,Cold Fever (Á köldum klaka) (1994),"['Comedy', 'Drama']",68445
629,Moll Flanders (1996),['Drama'],18989
630,"Superweib, Das (1996)",['Comedy'],10801
631,"301, 302 (1995)",['Mystery'],54285
632,Dragonheart (1996),"['Action', 'Adventure', 'Fantasy']",8840
633,Mutters Courage (1995),['Comedy'],124625
634,Eddie (1996),['Comedy'],11107
635,Yankee Zulu (1994),"['Comedy', 'Drama']",16417
636,Billy's Holiday (1995),['Drama'],70934
637,Purple Noon (1960),"['Crime', 'Thriller']",10363
638,August (1996),['Drama'],161070
639,James and the Giant Peach (1996),"['Animation', ""Children's"", 'Musical']",10539
640,Fear (1996),['Thriller'],10543
641,Kids in the Hall: Brain Candy (1996),['Comedy'],18414
642,Faithful (1996),['Comedy'],47502
643,Underground (1995),['War'],11902
644,All Things Fair (1996),['Drama'],27098
645,Bloodsport 2 (1995),['Action'],25087
646,Pather Panchali (1955),['Drama'],5801
647,Aparajito (1956),['Drama'],
648,"World of Apu, The (Apur Sansar) (1959)",['Drama'],896
649,Mystery Science Theater 3000: The Movie (1996),"['Comedy', 'Sci-Fi']",3065
650,Tarantella (1995),['Drama'],318177
651,Space Jam (1996),"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Fantasy']",2300
652,Barbarella (1968),"['Adventure', 'Sci-Fi']",8069
653,Some Folks Call It a Sling Blade (1993),"['Drama', 'Thriller']",27768
654,"Run of the Country, The (1995)",['Drama'],221917
655,Alphaville (1965),['Sci-Fi'],8072
656,Clean Slate (Coup de Torchon) (1981),['Crime'],35797
657,Tigrero: A Film That Was Never Made (1994),"['Documentary', 'Drama']",88030
658,Windows (1980),['Drama'],83857
659,It's My Party (1995),['Drama'],33245
660,Country Life (1994),"['Drama', 'Romance']",124460
661,Operation Dumbo Drop (1995),"['Action', 'Adventure', 'Comedy', 'War']",27281
662,"Promise, The (Versprechen, Das) (1994)",['Romance'],105045
663,Mrs. Winterbourne (1996),"['Comedy', 'Romance']",40001
664,Solo (1996),"['Action', 'Sci-Fi', 'Thriller']",29621
665,"Substitute, The (1996)",['Action'],20762
666,True Crime (1995),"['Mystery', 'Thriller']",37144
667,Butterfly Kiss (1995),['Thriller'],48260
668,Feeling Minnesota (1996),"['Drama', 'Romance']",12656
669,Delta of Venus (1994),['Drama'],38867
670,Angus (1995),['Comedy'],25969
671,Daens (1992),['Drama'],44103
672,Faces (1968),['Drama'],753
673,Boys (1996),['Drama'],43634
674,"Quest, The (1996)","['Action', 'Adventure']",9103
675,Cosi (1996),['Comedy'],90214
676,Sunset Park (1996),['Drama'],29649
677,Mulholland Falls (1996),"['Crime', 'Film-Noir', 'Thriller']",10990
678,"Truth About Cats & Dogs, The (1996)","['Comedy', 'Romance']",8866
679,Oliver & Company (1988),"['Animation', ""Children's""]",12233
680,Celtic Pride (1996),['Comedy'],23449
681,Flipper (1996),"['Adventure', ""Children's""]",36355
682,Captives (1994),['Drama'],37667
683,Dead Man (1995),['Western'],922
684,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",['Drama'],11876
685,Switchblade Sisters (1975),['Crime'],52633
686,Mouth to Mouth (Boca a boca) (1995),['Comedy'],62364
687,"Visitors, The (Les Visiteurs) (1993)","['Comedy', 'Sci-Fi']",11687
688,Multiplicity (1996),['Comedy'],9304
689,Wallace & Gromit: The Best of Aardman Animation (1996),['Animation'],503475
690,"Haunted World of Edward D. Wood Jr., The (1995)",['Documentary'],73183
691,"Craft, The (1996)","['Drama', 'Horror']",9100
692,"Great White Hype, The (1996)",['Comedy'],20759
693,Last Dance (1996),['Drama'],46063
694,Cold Comfort Farm (1995),['Comedy'],32513
695,"Institute Benjamenta, or This Dream People Call Human Life (1995)",['Drama'],40651
696,"Low Life, The (1994)",['Drama'],
697,Heaven's Prisoners (1996),"['Mystery', 'Thriller']",36915
698,Original Gangstas (1996),['Crime'],40507
699,"Rock, The (1996)","['Action', 'Adventure', 'Thriller']",9802
700,Getting Away With Murder (1996),['Comedy'],25697
701,Cemetery Man (Dellamorte Dellamore) (1994),"['Comedy', 'Horror']",21588
702,Twister (1996),"['Action', 'Adventure', 'Romance', 'Thriller']",664
703,Barb Wire (1996),"['Action', 'Sci-Fi']",11867
704,Ghost in the Shell (Kokaku kidotai) (1995),"['Animation', 'Sci-Fi']",9323
705,Thinner (1996),"['Horror', 'Thriller']",10280
706,Spy Hard (1996),['Comedy'],10535
707,Brothers in Trouble (1995),['Drama'],124613
708,"Close Shave, A (1995)","['Animation', 'Comedy', 'Thriller']",532
709,Force of Evil (1948),['Film-Noir'],26744
710,"Stupids, The (1996)",['Comedy'],16299
711,"Arrival, The (1996)","['Action', 'Sci-Fi', 'Thriller']",10547
712,"Man from Down Under, The (1943)",['Drama'],245268
713,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"['Sci-Fi', 'War']",935
714,Careful (1992),['Comedy'],55613
715,"Month by the Lake, A (1995)","['Comedy', 'Drama']",41007
716,Gold Diggers: The Secret of Bear Mountain (1995),"['Adventure', ""Children's""]",35645
717,Kim (1950),"[""Children's"", 'Drama']",110465
718,Carmen Miranda: Bananas Is My Business (1994),['Documentary'],255546
719,Ashes of Time (1994),['Drama'],40751
720,"Jar, The (Khomreh) (1992)",['Drama'],275096
721,Maya Lin: A Strong Clear Vision (1994),['Documentary'],85778
722,Stalingrad (1993),['War'],11101
723,"Phantom, The (1996)",['Adventure'],9826
724,Striptease (1996),"['Comedy', 'Crime']",9879
725,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",['Drama'],63564
726,Heavy (1995),"['Drama', 'Romance']",22621
727,Jack (1996),"['Comedy', 'Drama']",7095
728,I Shot Andy Warhol (1996),['Drama'],26890
729,"Grass Harp, The (1995)",['Drama'],46732
730,Marlene Dietrich: Shadow and Light (1996),['Documentary'],
731,"Vie est belle, La (Life is Rosey) (1987)","['Comedy', 'Drama']",202425
732,Wend Kuuni (God's Gift) (1982),['Drama'],181083
733,Spirits of the Dead (Tre Passi nel Delirio) (1968),['Horror'],41225
734,Babyfever (1994),"['Comedy', 'Drama']",188589
735,Trainspotting (1996),['Drama'],627
736,'Til There Was You (1997),"['Drama', 'Romance']",32872
737,Independence Day (ID4) (1996),"['Action', 'Sci-Fi', 'War']",602
738,Stealing Beauty (1996),['Drama'],14553
739,"Fan, The (1996)",['Thriller'],9566
740,"Hunchback of Notre Dame, The (1996)","['Animation', ""Children's"", 'Musical']",10545
741,"Cable Guy, The (1996)",['Comedy'],9894
742,Kingpin (1996),['Comedy'],11543
743,Eraser (1996),"['Action', 'Thriller']",9268
744,"Gate of Heavenly Peace, The (1995)",['Documentary'],52059
745,"Nutty Professor, The (1996)","['Comedy', 'Fantasy', 'Romance', 'Sci-Fi']",9327
746,"I, Worst of All (Yo, la peor de todas) (1990)",['Drama'],123763
747,An Unforgettable Summer (1994),['Drama'],81949
748,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",['Documentary'],
749,"Hungarian Fairy Tale, A (1987)",['Fantasy'],42005
750,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),['Drama'],124306
751,"Very Natural Thing, A (1974)",['Drama'],44495
752,Daylight (1996),"['Action', 'Adventure', 'Thriller']",11228
753,"Frighteners, The (1996)","['Comedy', 'Horror']",10779
754,Lone Star (1996),"['Drama', 'Mystery']",26748
755,Harriet the Spy (1996),"[""Children's"", 'Comedy']",38223
756,Phenomenon (1996),"['Drama', 'Romance']",9294
757,Walking and Talking (1996),['Romance'],49963
758,She's the One (1996),"['Comedy', 'Romance']",11363
759,"Time to Kill, A (1996)",['Drama'],1645
760,American Buffalo (1996),['Drama'],31546
761,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)","['Comedy', 'Romance']",77056
762,Alaska (1996),"['Adventure', ""Children's""]",36344
763,Fled (1996),"['Action', 'Adventure']",18550
764,Kazaam (1996),"[""Children's"", 'Comedy', 'Fantasy']",11511
765,"Bewegte Mann, Der (1994)",['Comedy'],
766,Larger Than Life (1996),['Comedy'],34170
767,"Boy Called Hate, A (1995)",['Drama'],281085
768,Power 98 (1995),"['Action', 'Mystery', 'Thriller']",109478
769,"Very Brady Sequel, A (1996)",['Comedy'],12606
770,"Death in the Garden (Mort en ce jardin, La) (1956)",['Drama'],35206
771,"Crude Oasis, The (1995)",['Romance'],525936
772,"Collectionneuse, La (1967)",['Drama'],4837
773,Kaspar Hauser (1993),['Drama'],12632
774,Diebinnen (1995),['Drama'],282919
775,"Convent, The (Convento, O) (1995)",['Drama'],124614
776,"Adventures of Pinocchio, The (1996)","['Adventure', ""Children's""]",18975
777,Joe's Apartment (1996),"['Comedy', 'Musical']",11962
778,"First Wives Club, The (1996)",['Comedy'],2925
779,Stonewall (1995),['Drama'],28628
780,Ransom (1996),"['Drama', 'Thriller']",3595
781,High School High (1996),['Comedy'],9308
782,Phat Beach (1996),['Comedy'],92381
783,Foxfire (1996),['Drama'],18555
784,Chain Reaction (1996),"['Action', 'Adventure', 'Thriller']",12123
785,Matilda (1996),"[""Children's"", 'Comedy']",10830
786,Emma (1996),"['Comedy', 'Drama', 'Romance']",3573
787,"Crow: City of Angels, The (1996)","['Action', 'Thriller']",10546
788,House Arrest (1996),['Comedy'],18862
789,Eyes Without a Face (1959),['Horror'],31417
790,Tales from the Crypt Presents: Bordello of Blood (1996),['Horror'],9431
791,Lotto Land (1995),['Drama'],124619
792,"Story of Xinghua, The (1993)",['Drama'],297645
793,Flirt (1995),['Drama'],46986
794,"Big Squeeze, The (1996)","['Comedy', 'Drama']",144982
795,"Spitfire Grill, The (1996)",['Drama'],47907
796,Escape from L.A. (1996),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",10061
797,Cyclo (1995),"['Crime', 'Drama']",36266
798,Basquiat (1996),['Drama'],549
799,Tin Cup (1996),"['Comedy', 'Romance']",10478
800,Dingo (1992),['Drama'],66634
801,"Ballad of Narayama, The (Narayama Bushiko) (1958)",['Drama'],116690
802,"Godfather, The (1972)","['Action', 'Crime', 'Drama']",238
803,"Hippie Revolution, The (1996)",['Documentary'],484245
804,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",['Comedy'],159
805,Supercop (1992),"['Action', 'Thriller']",11134
806,Manny & Lo (1996),['Drama'],88224
807,Celestial Clockwork (1994),['Comedy'],
808,"Wife, The (1995)","['Comedy', 'Drama']",132641
809,Small Faces (1995),['Drama'],42758
810,Bound (1996),"['Crime', 'Drama', 'Romance', 'Thriller']",9303
811,Carpool (1996),"['Comedy', 'Crime']",23945
812,Death in Brunswick (1991),['Comedy'],37820
813,Kansas City (1996),['Crime'],22479
814,Gone Fishin' (1997),['Comedy'],9054
815,Aiqing wansui (1994),['Drama'],11985
816,Killer: A Journal of Murder (1995),"['Crime', 'Drama']",59569
817,Nothing to Lose (1994),['Drama'],410921
818,Police Story 4: Project S (Chao ji ji hua) (1993),['Action'],38955
819,Girls Town (1996),['Drama'],110513
820,Bye-Bye (1995),['Drama'],114089
821,"Relic, The (1997)",['Horror'],11015
822,"Island of Dr. Moreau, The (1996)","['Sci-Fi', 'Thriller']",9306
823,First Kid (1996),"[""Children's"", 'Comedy']",12559
824,"Trigger Effect, The (1996)","['Drama', 'Thriller']",58770
825,Sweet Nothing (1995),['Drama'],124851
826,Bogus (1996),"[""Children's"", 'Drama', 'Fantasy']",3587
827,Bulletproof (1996),['Action'],10723
